Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
43.7,31.4337780739975,53.4601569125291,2.12456017687094,-0.00972108633424652,-0.0225979769741217,0.00149752494638552,1.99996858974147,31.4337764096156,53.4601575854954,0.136724951328966,-0.0217196441824604,0.00256589792991585,0.00149498792004347,2,0.0667514674596302
43.71,31.4232495413567,53.4771609590831,2.12458587939408,-0.00995839229331455,-0.0226243520896265,0.00216905507204645,1.99996887011571,31.4337764096156,53.4601575854954,0.141340202393138,-0.0217408655407464,0.00371840810216784,0.00216648337009844,2,0.0671495450054969
43.72,31.4127157039693,53.4941617284643,2.12462310761408,-0.0101953324042252,-0.0226470429220652,0.00284445266540325,1.99996914798727,31.4337764096156,53.4601575854954,0.145959393806414,-0.0217585523813468,0.0048775558278926,0.00284184610658937,2,0.0675362736490931
43.73,31.4021763380779,53.5111590815877,2.1246719279096,-0.0104318797742561,-0.0226660513683968,0.00352360699531833,1.9999694233785,31.4337764096156,53.4601575854954,0.150581774538323,-0.0217727010450815,0.00604315217242917,0.00352096604912978,2,0.0679119942540412
43.74,31.3916312197192,53.5281528789706,2.12473240475877,-0.0106679991809266,-0.022681374544346,0.00420640768834466,1.99996969631153,31.4337764096156,53.4601575854954,0.155206592782547,-0.0217833078056334,0.00721500775813505,0.0042037328592356,2,0.0682766810105815
43.75,31.3810801247606,53.5451429807407,2.12480460074534,-0.0109036530457343,-0.0226930086894829,0.00489274393014893,1.99996996680831,31.4337764096156,53.4601575854954,0.159833096003311,-0.0217903692987471,0.00839293233091946,0.00489003568777127,2,0.068630282853567
43.76,31.3705228289411,53.5621292466482,2.12488857655113,-0.0111388031641145,-0.0227009502484214,0.00558250432440998,1.99997023489058,31.4337764096156,53.4601575854954,0.164460531029089,-0.0217938826414299,0.00957673466114073,0.00557976311720887,2,0.0689727429437599
43.77,31.3599591079147,53.5791115360784,2.124984390946,-0.0113734112034519,-0.0227051961534815,0.00627557688932038,1.99997050057989,31.4337764096156,53.4601575854954,0.16908814415926,-0.0217938454637878,0.0107662225387668,0.00627280315880841,2,0.0693040041599546
43.78,31.3493887372934,53.5960897080644,2.12509210077785,-0.0116074388460527,-0.0227057438888718,0.00697184907680737,1.9999707638976,31.4337764096156,53.4601575854954,0.173715181274176,-0.0217902559171475,0.0119612027941926,0.00696904326474694,2,0.0696240105938521
43.79,31.3388114926898,53.6130636212997,2.12521176096289,-0.011840847831234,-0.022702591499407,0.00767120779271862,1.99997102486489,31.4337764096156,53.4601575854954,0.178340887946106,-0.0217831126762741,0.0131614813255435,0.00766837034402634,2,0.0699327079279404
43.8,31.3282240366995,53.6300341394352,2.12535184902748,-0.0120735999695726,-0.0226957375877799,0.0083735394154284,1.99997182718559,31.3282225277684,53.6300349931096,0.182964509550491,-0.0217724149404394,0.0143668631273574,0.0083706707791848,2,0.0702300435158462
43.81,31.3176322254044,53.6469990253487,2.12549556689412,-0.0123056730450625,-0.0226851816959604,0.00907873326136968,1.99997207866176,31.3282225277684,53.6300349931096,0.187585290486819,-0.0217581561726164,0.0155771587586919,0.00907583419485727,2,0.0705163415672474
43.82,31.3070328674415,53.6639592265649,2.12565138823935,-0.0125370004895697,-0.0226709163748981,0.00978667194286215,1.9999723278932,31.3282225277684,53.6300349931096,0.192202475544149,-0.0217403422913434,0.0167921654345203,0.00978374244091727,2,0.0707908246059997
43.83,31.2964257388531,53.6809146005443,2.12581936017372,-0.0127675534845661,-0.0226529473857091,0.0104972394869763,1.99997257489996,31.3282225277684,53.6300349931096,0.196815310134386,-0.0217189746643374,0.0180116849807607,0.0104942800537467,2,0.0710537612829409
43.84,31.2858106159045,53.6978650044769,2.12599952781728,-0.012997296765104,-0.0226312768856867,0.0112103202265853,1.99997281970188,31.3282225277684,53.6300349931096,0.201423039980957,-0.0216940547365132,0.0192355189218368,0.0112073313940655,2,0.071305134031885
43.85,31.2751872751212,53.7148102952925,2.12619193430483,-0.0132261932917276,-0.0226059064814517,0.0119257981806635,1.99997306231865,31.3282225277684,53.6300349931096,0.206024911182595,-0.021665584365614,0.0204634681497745,0.0119227804541354,2,0.0715449060069914
43.86,31.2645554933311,53.7317503296733,2.12639662078058,-0.0134542056044175,-0.0225768380742661,0.0126435569486453,1.99997330276977,31.3282225277684,53.6300349931096,0.210620170314122,-0.0216335659154397,0.02169533285475,0.012640510817294,2,0.0717730363158581
43.87,31.2539150477081,53.7486849640675,2.1266136263909,-0.0136812962133438,-0.022544074081001,0.0133634797123868,1.99997354107458,31.3282225277684,53.6300349931096,0.215208064537364,-0.021598002280737,0.0229309125293662,0.0133604056604467,2,0.0719894843152647
43.88,31.2432657158145,53.7656140547027,2.12684298827718,-0.0139074277120325,-0.0225076174842651,0.0140854492559065,1.99997377725223,31.3282225277684,53.6300349931096,0.219787841714721,-0.0215588968935208,0.0241700059930188,0.0140823477682632,2,0.0721942107816501
43.89,31.2326072756444,53.7825374576002,2.12708474156899,-0.0141325628116535,-0.0224674718391434,0.0148093479858978,1.99997401132172,31.3282225277684,53.6300349931096,0.224358750523426,-0.0215162537247489,0.0254124114213617,0.0148062195503453,2,0.0723871782082113
43.9,31.2219376214482,53.7994551125042,2.12734501402795,-0.0143566643535373,-0.0224236412709586,0.0155350579510217,1.99997447534486,31.2219367643767,53.7994553412869,0.228920040570015,-0.0214700772850662,0.0266579263768774,0.0155319030590383,2,0.0725683508693028
43.91,31.2112601963528,53.8163666441281,2.12761164744019,-0.0145797068205273,-0.022376130750701,0.0162624633559519,1.99997470318303,31.2219367643767,53.7994553412869,0.233470961860283,-0.0214203680926019,0.0279063525001754,0.0162592827227565,2,0.0727379663718136
43.92,31.200573000012,53.8332720548887,2.12789076555547,-0.0148016326765382,-0.0223249403556172,0.0169914435883684,1.99997492898747,31.2219367643767,53.7994553412869,0.238010765821599,-0.0213671358417354,0.0291574818342784,0.0169882373780016,2,0.0728954655245117
43.93,31.1898758125714,53.8501712001168,2.12818239540307,-0.015022411791447,-0.0222700798897661,0.0177218791009646,1.99997515277634,31.2219367643767,53.7994553412869,0.242538705505742,-0.021310387092378,0.0304111098299255,0.0177186478467384,2,0.0730410468736845
43.94,31.1791684148267,53.8670639350099,2.12848656196047,-0.0152420094547733,-0.0222115567142193,0.0184536506145993,1.99997537456762,31.2219367643767,53.7994553412869,0.247054035397383,-0.0212501286199295,0.0316670317999924,0.0184503948706073,2,0.0731747023868875
43.95,31.1684505882622,53.8839501146446,2.1288032881579,-0.0154603897587525,-0.0221493779566239,0.0191866386755659,1.99997559437915,31.2219367643767,53.7994553412869,0.251556011494088,-0.0211863676580556,0.0329250426899343,0.0191833589771756,2,0.0732964106568292
43.96,31.1577221150922,53.9008295939906,2.12913259487536,-0.0156775165799529,-0.0220835511227758,0.0199207235849394,1.99997581222859,31.2219367643767,53.7994553412869,0.256043891413057,-0.0211191119659601,0.0341849370374854,0.0199174204564573,2,0.0734061479281756
43.97,31.1469827783036,53.9177022279256,2.12947450093844,-0.0158933538637579,-0.0220140842562816,0.0206557854058176,1.99997602813347,31.2219367643767,53.7994553412869,0.260516934505147,-0.0210483698461512,0.0354465089857476,0.0206524593685389,2,0.0735038912081565
43.98,31.1362323616976,53.9345678712505,2.12982902311419,-0.0161078657079307,-0.0219409859745356,0.0213917039834451,1.99997624211114,31.2219367643767,53.7994553412869,0.264974401970762,-0.0209741501487237,0.0367095523108418,0.0213883555596899,2,0.0735896191151031
43.99,31.1254706499319,53.9514263787042,2.13019617610742,-0.016321016389082,-0.0218642654732529,0.0221283589659088,1.9999764541788,31.2219367643767,53.7994553412869,0.269415556976166,-0.0208964622722353,0.0379738604532725,0.0221249886806374,2,0.0736633120947469
44,31.1146976724021,53.9682752614361,2.13057992029453,-0.0165327703733687,-0.0217839325244649,0.022865629823961,1.99997620154387,31.1146980251943,53.9682739474002,0.273839664769882,-0.0208153161638665,0.0392392265501118,0.0228622382053171,2,0.0737249524679745
44.01,31.1039126638871,53.9851190146961,2.13097237077152,-0.0167430997884487,-0.021699997654315,0.0236033974896595,1.99997641397365,31.1146980251943,53.9682739474002,0.278245992380693,-0.020730719377302,0.0405054464915979,0.0235999852117625,2,0.0737747006445404
44.02,31.0931157197385,54.0019551960668,2.13137748380251,-0.0169519560938711,-0.0216124684187657,0.0243415398387487,1.99997662450723,31.1146980251943,53.9682739474002,0.282633809323056,-0.0206426856198075,0.0417723100592273,0.0243381072188259,2,0.0738122007063368
44.03,31.0823066284534,54.0187836601919,2.13179526581831,-0.0171593086444634,-0.0215213588900828,0.025079935514785,1.99997683316155,31.1146980251943,53.9682739474002,0.287002387770672,-0.0205512267612947,0.0430396093774237,0.0250764831104363,2,0.0738375891610421
44.04,31.071485179595,54.0356042617337,2.13222572116685,-0.0173651239361469,-0.0214266817591503,0.0258184634192974,1.99997703995337,31.1146980251943,53.9682739474002,0.291351002473906,-0.020456355008143,0.0443071366252076,0.0258149918023331,2,0.0738508691896787
44.05,31.0606511638312,54.0524168553871,2.13266885211763,-0.0175693678032378,-0.0213284497686807,0.0265570024317426,1.99997724489934,31.1146980251943,53.9682739474002,0.295678930853342,-0.0203580830602314,0.0455746838996727,0.026553512162522,2,0.0738520360188866
44.06,31.0498043729743,54.0692212958961,2.13312465886129,-0.0177720060574275,-0.0212266761094547,0.027295431370913,1.99997744801591,31.1146980251943,53.9682739474002,0.299985453110561,-0.0202564241540073,0.0468420432022871,0.0272919230032936,2,0.0738410840771626
44.07,31.0389446000218,54.0860174380706,2.1335931395086,-0.0179730046743774,-0.0211213745232686,0.0280336290068987,1.99997764931942,31.1146980251943,53.9682739474002,0.304269852343533,-0.020151392073369,0.0481090064598525,0.0280301030934351,2,0.0738180090141509
44.08,31.0280716391958,54.1028051368022,2.13407429008964,-0.0181723298499243,-0.0210125593255729,0.028771474081416,1.99997784882606,31.1146980251943,53.9682739474002,0.308531414663055,-0.0200430011517403,0.0493753655549246,0.0287679311759544,2,0.0737828082519277
44.09,31.0171852859836,54.1195842470823,2.13456810455326,-0.0183699480192205,-0.0209002454076528,0.0295088453285116,1.99997804655187,31.1146980251943,53.9682739474002,0.31276942930932,-0.0199312662718785,0.050640912358652,0.029505285987213,2,0.0737354811258621
44.1,31.006288656014,54.1363482550278,2.13507671222361,-0.0185658258656245,-0.0207844482345106,0.0302456214947044,1.99997667877213,31.0062908126357,54.1363444277709,0.316983188768363,-0.0198162028651593,0.0519054387641517,0.0302420462763724,2,0.0736760289159333
44.11,30.9953748822837,54.1531097173202,2.13559582797392,-0.0187599343925689,-0.0206651839403451,0.0309816822406824,1.99997688694207,31.0062908126357,54.1363444277709,0.321171988660418,-0.019697825307849,0.0531687383670089,0.030978091784515,2,0.0736045508142672
44.12,30.984447110557,54.1698621569906,2.1361275769818,-0.0189522334976675,-0.0205424672996779,0.0317169056902469,1.99997709325384,31.0062908126357,54.1363444277709,0.32533512817682,-0.0195761515765759,0.0544306016549135,0.0317133004419481,2,0.0735208657433085
44.13,30.9735051417725,54.1866054295979,2.13667194487643,-0.0191426929769409,-0.0204163168923527,0.0324511705221932,1.99997729772403,31.0062908126357,54.1363444277709,0.329471910227087,-0.0194511988939741,0.0556908206263309,0.0324475510592127,2,0.0734250617264601
44.14,30.9625487783303,54.2033393908891,2.13722891520475,-0.0193312812245125,-0.0202867508013028,0.0331843557018998,1.99997750036908,31.0062908126357,54.1363444277709,0.333581641446164,-0.01932298491189,0.0569491875601437,0.0331807226102315,2,0.0733171551018762
44.15,30.9515778241284,54.2200638968159,2.13779846943633,-0.0195179664317007,-0.020153787391924,0.0339163403380594,1.99997770120528,31.0062908126357,54.1363444277709,0.337663632297397,-0.0191915277958155,0.0582054949571645,0.0339126941982319,2,0.0731971588000395
44.16,30.9405920846003,54.2367788035536,2.13838058696582,-0.0197027169374393,-0.0200174455266682,0.0346470036709021,1.99997790024878,31.0062908126357,54.1363444277709,0.341717197184659,-0.0190568462471678,0.0594595355485362,0.0346433450606402,2,0.0730650862408359
44.17,30.9295913667525,54.2534839675192,2.13897524511526,-0.0198855013323117,-0.0198777446198507,0.0353762250879476,1.99997809751557,31.0062908126357,54.1363444277709,0.345741654566705,-0.0189189595079623,0.0607111023229999,0.0353725545849693,2,0.0729209524329098
44.18,30.9185754792015,54.2701792453902,2.13958241913656,-0.020066288491553,-0.0197347046486528,0.0361038841443074,1.99997829302152,31.0062908126357,54.1363444277709,0.34973632707185,-0.0187778873606154,0.061959988559307,0.0361002023277028,2,0.0727647742733459
44.19,30.9075442322102,54.2868644941237,2.14020208221441,-0.0202450475878404,-0.019588346152914,0.0368298605831853,1.99997848678235,31.0062908126357,54.1363444277709,0.3537005416124,-0.0186336501264368,0.0632059878599348,0.0368261680339389,2,0.072596570623612
44.2,30.8965047824914,54.3035275973252,2.14083499324932,-0.0204217480984778,-0.0194386902325089,0.0375540343560609,1.99997561088986,30.8965093447285,54.3035203011373,0.357633629498727,-0.0184862686637639,0.0644488941850769,0.037550331657195,2,0.0724163623256067
44.21,30.8854422576057,54.3201923253254,2.14147954574183,-0.0205963613466609,-0.0192857585813522,0.0382762859757551,1.99997582859193,30.8965093447285,54.3035203011373,0.361534926466806,-0.0183357637602835,0.0656885025087343,0.0382725737416702,2,0.0722242084475221
44.22,30.8743638141855,54.3368465971555,2.14213649448124,-0.0207688546784777,-0.0191295727193882,0.0389964956031449,1.99997604435074,30.8965093447285,54.3035203011373,0.365403772912619,-0.0181821578903647,0.0669246070232382,0.038992774376134,2,0.0720200634463752
44.23,30.8632692694413,54.3534902710816,2.14280580442014,-0.0209391993991599,-0.0189701559412569,0.0397145438496735,1.99997625818365,30.8965093447285,54.3035203011373,0.369239514016719,-0.0180254735678996,0.0681570029049945,0.0397108142227141,2,0.0718039846580096
44.24,30.8521584424086,54.3701232057472,2.14348743846203,-0.0211073665082705,-0.0188075316893755,0.0404303116883895,1.99997647010785,30.8965093447285,54.3035203011373,0.373041499815513,-0.0178657337914207,0.0693854858710981,0.0404265742585641,2,0.0715760035850016
44.25,30.8410311539819,54.3867452601937,2.1441813574675,-0.021273327155699,-0.0186417238462163,0.0411436804122286,1.99997668014037,30.8965093447285,54.3035203011373,0.376809085308296,-0.0177029620739614,0.0706098521785119,0.0411399357753848,2,0.071336151682071
44.26,30.8298872269489,54.4033562938801,2.14488752025974,-0.0214370527771026,-0.0184727568132062,0.0418545316419381,1.99997688829809,30.8965093447285,54.3035203011373,0.380541630567301,-0.0175371824493378,0.0718298986484725,0.0418507803936438,2,0.0710844618259061
44.27,30.8187264860231,54.4199561667039,2.14560588363016,-0.0215985151362595,-0.0183006555291909,0.0425627473443741,1.99997709459776,30.8965093447285,54.3035203011373,0.384238500848119,-0.0173684194716798,0.0730454226979831,0.0425589900809248,2,0.0708209687280998
44.28,30.8075487578781,54.436544739022,2.14633640234431,-0.0217576863405565,-0.0181254454722636,0.0432682098524934,1.99997729905596,30.8965093447285,54.3035203011373,0.387899066699753,-0.0171966982130235,0.0742562223732054,0.0432644471713826,2,0.0705457090457726
44.29,30.7963538711792,54.4531218716716,2.1470790291482,-0.0219145388488051,-0.0179471526572631,0.0439708018853906,1.99997750168912,30.8965093447285,54.3035203011373,0.391522704074081,-0.0170220442603099,0.0754620963832943,0.0439670343854563,2,0.0702587214073778
44.3,30.7851539366461,54.4696684029099,2.14783368965488,-0.022069045476898,-0.017765803632263,0.0446704065681834,1.99997275676621,30.7851614840283,54.469656766553,0.395108794434639,-0.0168444837121478,0.0766628441342813,0.0446666348496119,2,0.0699600464155578
