Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
12.265,22.8014327293291,-2.30634887447161,0.625517165148071,0.00355597701809875,-0.00458048474867789,-0.0141969153351784,2
12.27,22.8095746329642,-2.30054289434798,0.625273979761196,0.00353278638241726,-0.00469627431362467,-0.0142255213163299,2
12.275,22.817718013969,-2.29473898654292,0.625273979761196,0.00350902611412344,-0.00480832725646524,-0.0142500380738721,2
12.28,22.8258614555979,-2.28893516379969,0.625029812305319,0.00348469818792967,-0.00492334652145205,-0.0142745548314143,2
12.285,22.8340063696489,-2.28313340759127,0.625029812305319,0.00345980446414087,-0.0050346357418277,-0.0142949917471159,2
12.29,22.8421513342169,-2.27733172230289,0.624784803166379,0.00343434692349072,-0.00514888225302322,-0.0143154286628176,2
12.295,22.8502977654766,-2.27153209664857,0.624784803166379,0.00340832743305446,-0.00525940508862835,-0.0143317952684113,2
12.3,22.8584442371774,-2.26573252780011,0.624539092408587,0.00338174798124377,-0.00537287572877924,-0.0143481618740049,2
12.305,22.8665921690559,-2.25993501056395,0.624539092408587,0.00335461045878258,-0.00548262274869642,-0.0143604641604712,2
12.31,22.8747401313217,-2.2541375360349,0.624292819769217,0.00332691687898986,-0.00559530752554539,-0.0143727664469375,2
12.315,22.8828895464751,-2.24834210398397,0.624292819769217,0.00329866912852624,-0.00570428041960849,-0.0143810178066862,2
12.32,22.8910389820025,-2.24254670058267,0.624046124780109,0.0032698692172125,-0.00581618066802448,-0.0143892691664348,2
12.325,22.8991898623593,-2.23675332942163,0.624046124780109,0.00324051904144248,-0.00592437559326822,-0.0143934800758862,2
12.33,22.9073407531099,-2.23095997288395,0.623799146513506,0.00321062062161497,-0.00603548703140126,-0.0143976909853375,2
12.335,22.9154930798632,-2.22516863724294,0.623799146513506,0.00318017586624825,-0.00614289918809256,-0.0143978718735389,2
12.34,22.9236454070629,-2.21937730223021,0.623552023682107,0.00314918680872541,-0.00625321657176832,-0.0143980527617402,2
12.345,22.9317991606738,-2.21358797566724,0.623552023682107,0.00311765537117921,-0.00635984056500226,-0.0143942142358992,2
12.35,22.9399529048166,-2.20779863576941,0.623304894640631,0.00308558360146248,-0.00646935805498262,-0.0143903757100582,2
12.355,22.9481080650178,-2.20201129077417,0.623304894640631,0.00305297343650827,-0.00657518801671856,-0.0143825286293462,2
12.36,22.95626320587,-2.19622391851386,0.623057897379646,0.0030198269398147,-0.00668389930232367,-0.0143746815486342,2
12.365,22.9644197516698,-2.19043852651196,0.623057897379646,0.00298614606416775,-0.00678892894480633,-0.0143628370545705,2
12.37,22.972576268274,-2.18465309334882,0.622811169516857,0.00295193288975133,-0.0068968272977719,-0.0143509925605068,2
12.375,22.980734177961,-2.17886962470633,0.622811169516857,0.00291718938617285,-0.00700104994727369,-0.0143351620949097,2
12.38,22.9888920486403,-2.17308610104169,0.622564848287354,0.00288191765125769,-0.00710812825561758,-0.0143193316293126,2
12.385,22.9970512997875,-2.16730452506997,0.622564848287354,0.00284611967233381,-0.0072115368802507,-0.0142995269485076,2
12.39,23.0052105021501,-2.16152288025162,0.62231907053325,0.0028097975657539,-0.00731778767613205,-0.0142797222677025,2
12.395,23.0133710716194,-2.15574316521229,0.62231907053325,0.00277295333740175,-0.00742037491145645,-0.0142559554553359,2
12.4,23.0215315825631,-2.14996336753962,0.622073972692824,0.00273558912297894,-0.00752579039681598,-0.0142321886429692,2
12.405,23.0296934465048,-2.14418548064247,0.622073972692824,0.00269770696502911,-0.00762754161797481,-0.0142044679203582,2
12.41,23.0378552422059,-2.13840749734975,0.62182969078923,0.00265930903709991,-0.00773210661410533,-0.0141767471977472,2
12.415,23.0460183760577,-2.1326314047504,0.62182969078923,0.00262039738609727,-0.00783302015657721,-0.0141450892919973,2
12.42,23.054181432001,-2.12685520204747,0.621586360563044,0.00258097419032936,-0.00793673267872634,-0.0141134313862474,2
12.425,23.0623458105178,-2.12108086888826,0.621586360563044,0.00254104151578264,-0.00803680097520806,-0.0140778498439697,2
12.43,23.0705101014968,-2.11530641196075,0.621344117180194,0.00250060156055728,-0.00813965304103363,-0.014042268301692,2
12.435,23.0786756987425,-2.10953380235857,0.621344117180194,0.00245965641158018,-0.0082388677804849,-0.0140027767232675,2
12.44,23.08684119886,-2.10376105536704,0.621103095341108,0.00241820828861757,-0.00834085065775621,-0.013963285144843,2
12.445,23.0950079882114,-2.09799013241776,0.621103095341108,0.00237625930042109,-0.00843920317681118,-0.0139198974286516,2
12.45,23.1031746708835,-2.09221905850294,0.620863429278813,0.00233381168929958,-0.00854030778122859,-0.0138765097124602,2
12.455,23.1113426250349,-2.08644978428714,0.620863429278813,0.00229086758641155,-0.00863778918546148,-0.0138292401279872,2
12.46,23.1195104629958,-2.08068034557596,0.620625252748663,0.0022474292571765,-0.00873800620371561,-0.0137819705435143,2
12.465,23.1276795539637,-2.07491268116536,0.620625252748663,0.0022034988556309,-0.00883460741213059,-0.0137308337558544,2
12.47,23.1358485192705,-2.06914483877741,0.620388699015551,0.00215907867076026,-0.00893392734688445,-0.0136796969681945,2
12.475,23.1440187183989,-2.06337874424145,0.620388699015551,0.0021141708798927,-0.00902963911495239,-0.0136247080489838,2
12.48,23.152188782437,-2.05761245829564,0.620153900840289,0.00206877779597695,-0.00912805230801718,-0.0135697191297731,2
12.485,23.1603600604022,-2.05184789270834,0.620153900840289,0.00202290162000386,-0.00922286524477137,-0.0135108935643579,2
12.49,23.1685311938902,-2.04608312232982,0.619920990465611,0.00197654468923966,-0.00932036189425321,-0.0134520679989427,2
12.495,23.1767035207061,-2.04032004377686,0.619920990465611,0.00192970922867068,-0.009414266477619,-0.0133894216924151,2
12.5,23.1848756937008,-2.03455674710405,0.619690099601934,0.0018823976001965,-0.00951083665328272,-0.0133267753858876,2
12.505,23.1930490387193,-2.02879511268297,0.619690099601934,0.00183461206983169,-0.00960381653037916,-0.0132603206106728,2
12.51,23.2012222206063,-2.02303324685369,0.619461359412914,0.00178635504151806,-0.00969944335559394,-0.013193865835458,2
12.515,23.209396552517,-2.01727301267379,0.619461359412914,0.00173762879067545,-0.00979149486306284,-0.0131236231706751,2
12.52,23.2175707120399,-2.01151253386677,0.619234900640124,0.00168843573090045,-0.00988617437683979,-0.0130533805058921,2
12.525,23.2257459988995,-2.00575365509087,0.619234900640124,0.00163877816082209,-0.00997728831523028,-0.0129793675452562,2
12.53,23.2339211041614,-1.99999451852813,0.619010853317859,0.00158865851779481,-0.010071010929455,-0.0129053545846202,2
12.535,23.2420973133869,-1.99423694936304,0.619010853317859,0.00153807912506119,-0.010161177538167,-0.0128275890548573,2
12.54,23.2502733318513,-1.98847910931126,0.618789346875596,0.00148704244514834,-0.0102539330981592,-0.0127498235250944,2
12.545,23.2584504302244,-1.9827228030142,0.618789346875596,0.00143555082639245,-0.0103431424262866,-0.0126683235168181,2
12.55,23.2666273287197,-1.97696621279193,0.61857051013341,0.00138360675696277,-0.0104349205878339,-0.0125868235085418,2
12.555,23.2748052823918,-1.9712111216783,0.61857051013341,0.00133121261049424,-0.0105231626044759,-0.0125016075420812,2
12.56,23.2829830271173,-1.96545573366402,0.618354471289462,0.00127837090098677,-0.0106139529458798,-0.0124163915756205,2
12.565,23.2911618016148,-1.95970180911575,0.618354471289462,0.00122508402748815,-0.0107012175766535,-0.0123274786201182,2
12.57,23.2993403581453,-1.95394757475619,0.618141357905234,0.00117135452992485,-0.0107910096357196,-0.0122385656646158,2
12.575,23.3075199183754,-1.94819476723034,0.618141357905234,0.00111718483283129,-0.0108772867788844,-0.0121459751442167,2
12.58,23.3156992516676,-1.94244163704914,0.617931296890107,0.00106257750211564,-0.0109660700691831,-0.0120533846238175,2
12.585,23.3238795619237,-1.93668989608665,0.617931296890107,0.0010075349878461,-0.0110513496063399,-0.0119571364204096,2
12.59,23.3320596363213,-1.93093781969319,0.617724414485738,0.000952059881940783,-0.0111391136279566,-0.0118608882170017,2
12.595,23.3402406602888,-1.92518709392792,0.617724414485738,0.000896154660025555,-0.0112233854333374,-0.011761002672041,2
12.6,23.3484214395282,-1.91943602002625,0.617520836250336,0.000839821940033388,-0.0113101196821972,-0.0116611171270803,2
12.605,23.3566031402855,-1.9136862571876,0.617520836250336,0.000783064238546952,-0.0113933674544371,-0.0115576113096856,2
12.61,23.3647845874877,-1.90793613356617,0.61732068704289,0.000725884215255865,-0.0114790551452008,-0.011454105492291,2
12.615,23.3729669275071,-1.90218728048153,0.61732068704289,0.000668284398346617,-0.0115612743615488,-0.011347004180316,2
12.62,23.3811490052057,-1.89643805405385,0.617124091135509,0.000610267459206032,-0.0116459106961735,-0.011239902868341,2
12.625,23.3893319463812,-1.89069005668952,0.617124091135509,0.000551835950074012,-0.0117270918409677,-0.0111292281560543,2
12.63,23.3975146165246,-1.88494167349888,0.616931171948789,0.000492992566756228,-0.0118106669454291,-0.0110185534437677,2
12.635,23.4056981201662,-1.87919447695379,0.616931171948789,0.000433739886597802,-0.0118908000831317,-0.0109043276076953,2
12.64,23.413881344119,-1.87344688217693,0.616742052143957,0.000374080630881507,-0.0119733036592231,-0.010790101771623,2
12.645,23.4220653709578,-1.86770043069104,0.616742052143957,0.000314017402268303,-0.0120523787719129,-0.0106723474798991,2
12.65,23.4302491095063,-1.86195356864734,0.616556853616626,0.000253552947715868,-0.0121338004404351,-0.0105545931881752,2
12.655,23.4384336197,-1.85620780561129,0.616556853616626,0.000192689895167335,-0.0122118075258013,-0.0104333335581555,2
12.66,23.4466178330578,-1.85046161977261,0.616375697483371,0.00013143101720343,-0.012292136926155,-0.0103120739281359,2
12.665,23.4548027861963,-1.84471648773791,0.616375697483371,6.9778966940272e-05,-0.0123690660277772,-0.010187332541124,2
12.67,23.4629874340101,-1.83897092073877,0.616198704066332,7.73654245279725e-06,-0.0124482928486854,-0.0100625911541122,2
12.675,23.4711727891216,-1.83322636142816,0.616198704066332,-5.46935781082666e-05,-0.0125241340677257,-0.0099343920583081,2
12.68,23.4793578304771,-1.8274813550762,0.616025992877318,-0.000117508571332197,-0.012602248059054,-0.00980619296250398,2
12.685,23.487543546034,-1.82173730939428,0.616025992877318,-0.000180705734189198,-0.0126769915611203,-0.00967456067287422,2
12.69,23.4957289394619,-1.81599280468082,0.615857682601803,-0.00024428221810846,-0.0127539825407901,-0.00954292838324446,2
12.695,23.5039149733865,-1.81024921272477,0.615857682601803,-0.000308235295350968,-0.0128276185616548,-0.0094078878806391,2
12.7,23.5121006768687,-1.80450514983557,0.615693891082946,-0.000372562092375897,-0.0129034764213964,-0.00927284737803374,2
12.705,23.5202869865353,-1.7987619509001,0.615693891082946,-0.000437259842733669,-0.0129759895817968,-0.00913442066852074,2
12.71,23.5284729574976,-1.7930182692083,0.615534735305634,-0.000502325633599103,-0.013050698501652,-0.00899599395900775,2
12.715,23.5366594997341,-1.78727540179038,0.615534735305634,-0.000567756687032421,-0.0131220843451258,-0.00885421018827781,2
12.72,23.5448456950729,-1.7815320398965,0.615380331498644,-0.000633550078797888,-0.0131956396208757,-0.00871242641754787,2
12.725,23.5530324261867,-1.77578944173554,0.615380331498644,-0.000699703008169046,-0.0132658891604922,-0.00856731229419941,2
12.73,23.5612188022721,-1.77004633747424,0.615230794889602,-0.000766212527955073,-0.013338281481619,-0.00842219817085095,2
12.735,23.5694056780462,-1.76430394554875,0.615230794889602,-0.000833075813840893,-0.0134073854106119,-0.00827378060442462,2
12.74,23.5775921907239,-1.75856103599473,0.615086239788694,-0.000900289894875251,-0.0134786051434931,-0.00812536303799829,2
12.745,23.5857791664218,-1.75281878653254,0.615086239788694,-0.000967851923122028,-0.0135465541439928,-0.00797366932966606,2
12.75,23.5939657710185,-1.7470760080114,0.614946779581826,-0.0010357589038514,-0.0136165916458849,-0.00782197562133383,2
12.755,23.6021528013904,-1.74133383650104,0.614946779581826,-0.00110400796569367,-0.0136833764771225,-0.00766703351485737,2
12.76,23.6103394527201,-1.73559112460083,0.614812526717237,-0.00117259609034712,-0.0137522221858399,-0.00751209140838091,2
12.765,23.6185264920083,-1.72984896580333,0.614812526717237,-0.00124152038326062,-0.013817833710076,-0.00735392910161874,2
12.77,23.6267131443784,-1.7241062553864,0.614683592690373,-0.00131077780283319,-0.013885478170329,-0.00719576679485657,2
12.775,23.6349001463241,-1.71836404334731,0.614683592690373,-0.00138036543160668,-0.0139499073617583,-0.00703441294047817,2
12.78,23.6430867535414,-1.71262126856235,0.614560088028364,-0.00145028020497605,-0.0140163412341786,-0.00687305908609976,2
12.785,23.6512736713905,-1.70687893662398,0.614560088028364,-0.00152051918286195,-0.0140795791834817,-0.00670854278951863,2
12.79,23.6594601867673,-1.70113603091822,0.614442122274482,-0.00159107927796198,-0.0141447932492216,-0.00654402649293749,2
12.795,23.6676469732768,-1.69539351173196,0.614442122274482,-0.00166195752787037,-0.014206831167152,-0.0063763773096011,2
12.8,23.6758333496372,-1.68965040786348,0.614329803972674,-0.00173315082290307,-0.0142708163315058,-0.00620872812626471,2
12.805,23.6840199570774,-1.68390763339676,0.614329803972674,-0.00180465616547248,-0.014331640273276,-0.00603797286788248,2
12.81,23.6922061467518,-1.67816426343033,0.614223240652194,-0.0018764704103692,-0.0143943821970203,-0.00586721760950025,2
12.815,23.7003925269083,-1.67242116497334,0.614223240652194,-0.00194859055020459,-0.0144539884023817,-0.00569338972545909,2
12.82,23.7085784817584,-1.66667746031985,0.614122538921865,-0.00202101343023298,-0.0145154831105132,-0.00551956184141793,2
12.825,23.7167645859574,-1.66093396852518,0.614122538921865,-0.002093736022911,-0.0145738636667815,-0.00534269253264213,2
12.83,23.7249502573797,-1.65518985995028,0.614027804242316,-0.00216675515337489,-0.0146341029622069,-0.00516582322386632,2
12.835,23.7331360364844,-1.64944590483215,0.614027804242316,-0.00224006777330486,-0.0146912497089366,-0.00498594388843634,2
12.84,23.7413213754125,-1.64370132246402,0.613939141003249,-0.00231367068709617,-0.0147502251444627,-0.00480606455300635,2
12.845,23.7495067798288,-1.63795683341009,0.613939141003249,-0.00238756082574143,-0.0148061299585207,-0.0046232069613952,2
12.85,23.7576917367395,-1.63221170675185,0.613856652516764,-0.00246173497299902,-0.0148638331268021,-0.00444034936978405,2
12.855,23.7658767164218,-1.62646661253611,0.613856652516764,-0.0025361900394636,-0.0149184880029328,-0.00425454571050205,2
12.86,23.7740612413414,-1.62072087047882,0.613780441004673,-0.00261092278856609,-0.0149749106184064,-0.00406874205122006,2
12.865,23.782245745799,-1.61497509927479,0.613780441004673,-0.00268593011084997,-0.0150283076920878,-0.00388002493989642,2
12.87,23.7904297883092,-1.60922867011078,0.613710607584242,-0.00276120874978631,-0.0150834416142104,-0.00369130782857278,2
12.875,23.7986137666127,-1.60348214950502,0.613710607584242,-0.00283675557623197,-0.0151355731687794,-0.00349971030705819,2
12.88,23.8067972758574,-1.59773496094132,0.613647252253636,-0.00291256731408387,-0.0151894104092658,-0.00330811278554361,2
12.885,23.8149806766449,-1.591987617947,0.613647252253636,-0.00298864081488469,-0.015240268879061,-0.00311366831846517,2
12.89,23.8231636013361,-1.5862395971189,0.613590473877383,-0.00306497278335085,-0.0152928016050731,-0.00291922385138673,2
12.895,23.8313463728197,-1.58049135818956,0.613590473877383,-0.00314156005208909,-0.0153423795777381,-0.00272196632213644,2
12.9,23.8395286612444,-1.57474243167437,0.613540370171972,-0.00321839930703481,-0.0153936001142205,-0.00252470879288616,2
12.905,23.8477107512129,-1.56899322271262,0.613540370171972,-0.00329548735013339,-0.0154418854749484,-0.00232466956302844,2
12.91,23.8558923512281,-1.56324331652812,0.613497037691583,-0.00337282083655038,-0.0154917813632416,-0.00212463033317071,2
12.915,23.86407370705,-1.5574930628942,0.613497037691583,-0.00345039656102846,-0.0155387714103395,-0.00192184687432685,2
12.92,23.872254566107,-1.55174210253729,0.613460571914762,-0.00352821117198364,-0.0155873397710007,-0.001719063415483,2
12.925,23.8804351347536,-1.54599072908784,0.613460571914762,-0.00360626144752835,-0.0156330280216815,-0.00151357113032769,2
12.93,23.8886151999015,-1.54023863954474,0.613431067034796,-0.0036845440196935,-0.0156802621308065,-0.00130807884517238,2
